source_id,r_est,r_lo,r_hi
2077747333469959168,928.952108024118,904.41632341393,954.830724423781
2127965946519825664,817.663458155128,803.408280279807,832.424188626124
2104067683330612992,82.8018088195065,82.5913361732959,83.0133377777867
2079112926916521472,651.035466138791,639.437469094933,663.054132704413
2099949359449611648,296.193741808344,293.656653503418,298.774255299723
2051765044774262656,460.34784261519,453.809096679281,467.074300079154
2075352803312372224,391.819751503071,385.93657262837,397.88176677788
2131298291383139712,291.298882360162,288.925166346537,293.711217429108
2101003000830222336,434.267249403452,428.267969616553,440.433899190629
2102227135227203968,282.247439144449,279.97867548071,284.552605788656
2129553606948677120,599.332387901574,590.427573357294,608.504939514096
2086732572553136896,589.379688373297,578.252345903884,600.935678758402
2099729349754501888,290.486055666498,288.098875738611,292.912408859424
2077577115326313472,380.880647150161,376.667258663942,385.187641709427
2052869611580098688,541.178579092782,531.438114124268,551.276110691129
2099631394432060416,321.174916790274,318.563427233251,323.828800199415
2079919315611727616,753.416011757718,738.183255008006,769.278855298335
2085638116106993408,384.689727753645,378.860633761676,390.697687252135
2076143588378412416,327.039704064896,324.110095309101,330.021795048608
2085638116106991872,376.429222362894,371.695204539922,381.28317285341
2051728490311183744,547.117106264667,535.997662270272,558.699048472257
2103507894472422656,311.650670508792,308.9914182984,314.355261317156
2101290316961062400,335.749513113855,331.237286508456,340.384110652163
2129162799284981760,485.795395877119,478.718728562602,493.080555986296
2076372669064227200,143.266948083662,142.59154490081,143.94866508398
2117284053614333312,641.029617229135,621.919910626924,661.328015894773
2117267079903573504,53.7738365747513,53.6508736699958,53.8973543593231
2102821524341578496,948.76650655514,924.29038468176,974.549008379324
2116742544137540608,545.954282342101,516.819773786676,578.502581535217
2105998150870718080,751.476917005421,735.000815376891,768.694554141662
2129676443013218304,400.926312809394,395.619176599306,406.375153211787
2128576003674178688,262.761110578283,261.121186033665,264.421392272191
